start_time,price,settlement_period,delivery_date,volume
2024-03-15 10:00:00+00:00,64.62,21,2024-03-15,426.65
2024-03-15 10:30:00+00:00,59.2,22,2024-03-15,445.55
2024-03-15 11:00:00+00:00,60.0,23,2024-03-15,477.65
2024-03-15 11:30:00+00:00,59.0,24,2024-03-15,428.65
2024-03-15 12:00:00+00:00,61.8,25,2024-03-15,386.15
2024-03-15 12:30:00+00:00,58.9,26,2024-03-15,533.3
2024-03-15 13:00:00+00:00,52.6,27,2024-03-15,545.55
2024-03-15 13:30:00+00:00,50.0,28,2024-03-15,583.8
2024-03-15 14:00:00+00:00,50.0,29,2024-03-15,567.9
2024-03-15 14:30:00+00:00,52.0,30,2024-03-15,551.4
2024-03-15 15:00:00+00:00,58.9,31,2024-03-15,785.55
2024-03-15 15:30:00+00:00,58.9,32,2024-03-15,756.2
2024-03-15 16:00:00+00:00,67.2,33,2024-03-15,878.95
2024-03-15 16:30:00+00:00,61.2,34,2024-03-15,717.35
2024-03-15 17:00:00+00:00,64.3,35,2024-03-15,622.8
2024-03-15 17:30:00+00:00,75.0,36,2024-03-15,685.7
2024-03-15 18:00:00+00:00,81.8,37,2024-03-15,575.35
2024-03-15 18:30:00+00:00,84.8,38,2024-03-15,580.8
2024-03-15 19:00:00+00:00,84.8,39,2024-03-15,594.5
2024-03-15 19:30:00+00:00,75.9,40,2024-03-15,460.55
2024-03-15 20:00:00+00:00,78.0,41,2024-03-15,540.0
2024-03-15 20:30:00+00:00,72.0,42,2024-03-15,615.35
2024-03-15 21:00:00+00:00,74.0,43,2024-03-15,570.1
2024-03-15 21:30:00+00:00,66.0,44,2024-03-15,468.75
2024-03-15 22:00:00+00:00,60.2,45,2024-03-15,669.45
2024-03-15 22:30:00+00:00,57.25,46,2024-03-15,565.5
2024-03-15 23:00:00+00:00,59.2,47,2024-03-16,488.8
2024-03-15 23:30:00+00:00,54.0,48,2024-03-16,455.35
2024-03-16 00:00:00+00:00,59.5,1,2024-03-16,580.0
2024-03-16 00:30:00+00:00,63.5,2,2024-03-16,650.75
2024-03-16 01:00:00+00:00,60.1,3,2024-03-16,466.6
2024-03-16 01:30:00+00:00,59.2,4,2024-03-16,464.85
2024-03-16 02:00:00+00:00,59.0,5,2024-03-16,360.8
2024-03-16 02:30:00+00:00,58.0,6,2024-03-16,398.5
2024-03-16 03:00:00+00:00,59.0,7,2024-03-16,386.6
2024-03-16 03:30:00+00:00,55.3,8,2024-03-16,367.45
2024-03-16 04:00:00+00:00,58.6,9,2024-03-16,364.2
2024-03-16 04:30:00+00:00,58.9,10,2024-03-16,346.6
2024-03-16 05:00:00+00:00,59.6,11,2024-03-16,343.5
2024-03-16 05:30:00+00:00,60.0,12,2024-03-16,391.7
2024-03-16 06:00:00+00:00,65.6,13,2024-03-16,714.45
2024-03-16 06:30:00+00:00,62.4,14,2024-03-16,862.7
2024-03-16 07:00:00+00:00,66.5,15,2024-03-16,421.55
2024-03-16 07:30:00+00:00,70.0,16,2024-03-16,491.1
2024-03-16 08:00:00+00:00,74.0,17,2024-03-16,360.2
2024-03-16 08:30:00+00:00,80.0,18,2024-03-16,452.5
2024-03-16 09:00:00+00:00,80.7,19,2024-03-16,385.4
2024-03-16 09:30:00+00:00,76.8,20,2024-03-16,388.9
2024-03-16 10:00:00+00:00,75.75,21,2024-03-16,445.4
2024-03-16 10:30:00+00:00,71.7,22,2024-03-16,402.7
2024-03-16 11:00:00+00:00,70.0,23,2024-03-16,494.65
2024-03-16 11:30:00+00:00,67.5,24,2024-03-16,462.6
2024-03-16 12:00:00+00:00,64.4,25,2024-03-16,517.5
2024-03-16 12:30:00+00:00,64.3,26,2024-03-16,479.15
2024-03-16 13:00:00+00:00,65.0,27,2024-03-16,537.6
2024-03-16 13:30:00+00:00,61.9,28,2024-03-16,514.45
2024-03-16 14:00:00+00:00,55.0,29,2024-03-16,460.8
2024-03-16 14:30:00+00:00,57.0,30,2024-03-16,481.45
2024-03-16 15:00:00+00:00,58.7,31,2024-03-16,360.75
2024-03-16 15:30:00+00:00,57.0,32,2024-03-16,351.1
2024-03-16 16:00:00+00:00,64.0,33,2024-03-16,578.7
2024-03-16 16:30:00+00:00,70.0,34,2024-03-16,680.0
2024-03-16 17:00:00+00:00,72.2,35,2024-03-16,579.35
2024-03-16 17:30:00+00:00,78.0,36,2024-03-16,706.35
2024-03-16 18:00:00+00:00,78.7,37,2024-03-16,530.25
2024-03-16 18:30:00+00:00,73.5,38,2024-03-16,562.0
2024-03-16 19:00:00+00:00,70.4,39,2024-03-16,872.45
2024-03-16 19:30:00+00:00,66.5,40,2024-03-16,667.45
2024-03-16 20:00:00+00:00,64.9,41,2024-03-16,674.8
2024-03-16 20:30:00+00:00,62.0,42,2024-03-16,620.1
2024-03-16 21:00:00+00:00,66.4,43,2024-03-16,573.6
2024-03-16 21:30:00+00:00,60.1,44,2024-03-16,450.5
2024-03-16 22:00:00+00:00,66.0,45,2024-03-16,584.35
2024-03-16 22:30:00+00:00,54.0,46,2024-03-16,501.0
2024-03-16 23:00:00+00:00,66.0,47,2024-03-17,485.1
2024-03-16 23:30:00+00:00,60.0,48,2024-03-17,427.9
2024-03-17 00:00:00+00:00,53.0,1,2024-03-17,387.55
2024-03-17 00:30:00+00:00,63.9,2,2024-03-17,412.0
2024-03-17 01:00:00+00:00,60.0,3,2024-03-17,359.05
2024-03-17 01:30:00+00:00,53.0,4,2024-03-17,372.6
2024-03-17 02:00:00+00:00,50.0,5,2024-03-17,356.1
2024-03-17 02:30:00+00:00,51.0,6,2024-03-17,391.6
2024-03-17 03:00:00+00:00,51.0,7,2024-03-17,477.7
2024-03-17 03:30:00+00:00,55.0,8,2024-03-17,507.25
2024-03-17 04:00:00+00:00,61.4,9,2024-03-17,385.5
2024-03-17 04:30:00+00:00,52.8,10,2024-03-17,421.25
2024-03-17 05:00:00+00:00,56.0,11,2024-03-17,394.35
2024-03-17 05:30:00+00:00,56.0,12,2024-03-17,431.0
2024-03-17 06:00:00+00:00,54.0,13,2024-03-17,406.4
2024-03-17 06:30:00+00:00,57.75,14,2024-03-17,560.55
2024-03-17 07:00:00+00:00,57.0,15,2024-03-17,643.2
2024-03-17 07:30:00+00:00,55.65,16,2024-03-17,552.3
2024-03-17 08:00:00+00:00,61.3,17,2024-03-17,511.55
2024-03-17 08:30:00+00:00,72.0,18,2024-03-17,613.85
2024-03-17 09:00:00+00:00,75.0,19,2024-03-17,523.2
2024-03-17 09:30:00+00:00,75.0,20,2024-03-17,580.7
2024-03-17 10:00:00+00:00,74.2,21,2024-03-17,500.65
2024-03-17 10:30:00+00:00,75.0,22,2024-03-17,556.6
2024-03-17 11:00:00+00:00,72.0,23,2024-03-17,514.7
2024-03-17 11:30:00+00:00,76.0,24,2024-03-17,564.65
2024-03-17 12:00:00+00:00,72.0,25,2024-03-17,529.4
2024-03-17 12:30:00+00:00,68.0,26,2024-03-17,476.85
2024-03-17 13:00:00+00:00,65.4,27,2024-03-17,483.05
2024-03-17 13:30:00+00:00,64.0,28,2024-03-17,479.75
2024-03-17 14:00:00+00:00,58.0,29,2024-03-17,444.1
2024-03-17 14:30:00+00:00,60.0,30,2024-03-17,489.95
2024-03-17 15:00:00+00:00,61.9,31,2024-03-17,424.7
2024-03-17 15:30:00+00:00,62.1,32,2024-03-17,583.85
2024-03-17 16:00:00+00:00,66.0,33,2024-03-17,448.7
2024-03-17 16:30:00+00:00,81.6,34,2024-03-17,660.25
2024-03-17 17:00:00+00:00,79.0,35,2024-03-17,454.65
2024-03-17 17:30:00+00:00,90.4,36,2024-03-17,647.3
2024-03-17 18:00:00+00:00,88.0,37,2024-03-17,500.9
2024-03-17 18:30:00+00:00,87.1,38,2024-03-17,535.5
2024-03-17 19:00:00+00:00,84.6,39,2024-03-17,574.35
2024-03-17 19:30:00+00:00,72.0,40,2024-03-17,585.1
2024-03-17 20:00:00+00:00,74.0,41,2024-03-17,471.0
2024-03-17 20:30:00+00:00,62.8,42,2024-03-17,389.0
2024-03-17 21:00:00+00:00,68.0,43,2024-03-17,554.0
2024-03-17 21:30:00+00:00,63.0,44,2024-03-17,300.0
2024-03-17 22:00:00+00:00,62.0,45,2024-03-17,511.5
2024-03-17 22:30:00+00:00,56.0,46,2024-03-17,501.15
2024-03-17 23:00:00+00:00,65.0,47,2024-03-18,359.7
2024-03-17 23:30:00+00:00,56.0,48,2024-03-18,300.5
2024-03-18 00:00:00+00:00,60.0,1,2024-03-18,289.9
2024-03-18 00:30:00+00:00,70.0,2,2024-03-18,313.0
2024-03-18 01:00:00+00:00,65.6,3,2024-03-18,275.65
2024-03-18 01:30:00+00:00,60.0,4,2024-03-18,231.05
2024-03-18 02:00:00+00:00,59.5,5,2024-03-18,326.1
2024-03-18 02:30:00+00:00,56.7,6,2024-03-18,316.7
2024-03-18 03:00:00+00:00,56.0,7,2024-03-18,357.75
2024-03-18 03:30:00+00:00,55.0,8,2024-03-18,379.2
2024-03-18 04:00:00+00:00,58.0,9,2024-03-18,412.85
2024-03-18 04:30:00+00:00,55.0,10,2024-03-18,425.95
2024-03-18 05:00:00+00:00,70.0,11,2024-03-18,396.65
2024-03-18 05:30:00+00:00,71.0,12,2024-03-18,524.45
2024-03-18 06:00:00+00:00,75.0,13,2024-03-18,584.05
2024-03-18 06:30:00+00:00,83.0,14,2024-03-18,861.05
2024-03-18 07:00:00+00:00,84.0,15,2024-03-18,439.6
2024-03-18 07:30:00+00:00,92.8,16,2024-03-18,660.95
2024-03-18 08:00:00+00:00,89.1,17,2024-03-18,611.7
2024-03-18 08:30:00+00:00,90.0,18,2024-03-18,614.4
2024-03-18 09:00:00+00:00,85.0,19,2024-03-18,549.05
2024-03-18 09:30:00+00:00,83.1,20,2024-03-18,478.95
2024-03-18 10:00:00+00:00,72.8,21,2024-03-18,611.7
2024-03-18 10:30:00+00:00,60.0,22,2024-03-18,663.45
2024-03-18 11:00:00+00:00,70.0,23,2024-03-18,705.05
2024-03-18 11:30:00+00:00,67.6,24,2024-03-18,682.65
2024-03-18 12:00:00+00:00,65.0,25,2024-03-18,683.0
2024-03-18 12:30:00+00:00,61.0,26,2024-03-18,661.75
2024-03-18 13:00:00+00:00,60.3,27,2024-03-18,741.75
2024-03-18 13:30:00+00:00,58.6,28,2024-03-18,785.2
2024-03-18 14:00:00+00:00,60.0,29,2024-03-18,693.55
2024-03-18 14:30:00+00:00,60.0,30,2024-03-18,693.15
2024-03-18 15:00:00+00:00,57.6,31,2024-03-18,700.4
2024-03-18 15:30:00+00:00,60.4,32,2024-03-18,582.25
2024-03-18 16:00:00+00:00,62.3,33,2024-03-18,722.65
2024-03-18 16:30:00+00:00,71.75,34,2024-03-18,782.5
2024-03-18 17:00:00+00:00,75.0,35,2024-03-18,745.25
2024-03-18 17:30:00+00:00,82.0,36,2024-03-18,965.6
2024-03-18 18:00:00+00:00,96.7,37,2024-03-18,746.6
2024-03-18 18:30:00+00:00,93.0,38,2024-03-18,804.45
2024-03-18 19:00:00+00:00,86.4,39,2024-03-18,903.9
2024-03-18 19:30:00+00:00,76.8,40,2024-03-18,777.85
2024-03-18 20:00:00+00:00,64.6,41,2024-03-18,899.7
2024-03-18 20:30:00+00:00,67.0,42,2024-03-18,798.55
2024-03-18 21:00:00+00:00,64.8,43,2024-03-18,922.3
2024-03-18 21:30:00+00:00,55.2,44,2024-03-18,792.4
2024-03-18 22:00:00+00:00,67.0,45,2024-03-18,647.8
2024-03-18 22:30:00+00:00,53.0,46,2024-03-18,579.2
2024-03-18 23:00:00+00:00,60.2,47,2024-03-19,816.15
2024-03-18 23:30:00+00:00,49.6,48,2024-03-19,653.8
2024-03-19 00:00:00+00:00,48.5,1,2024-03-19,377.7
2024-03-19 00:30:00+00:00,53.6,2,2024-03-19,371.3
2024-03-19 01:00:00+00:00,51.9,3,2024-03-19,276.2
2024-03-19 01:30:00+00:00,43.7,4,2024-03-19,293.25
2024-03-19 02:00:00+00:00,46.7,5,2024-03-19,336.1
2024-03-19 02:30:00+00:00,46.0,6,2024-03-19,301.45
2024-03-19 03:00:00+00:00,45.1,7,2024-03-19,313.6
2024-03-19 03:30:00+00:00,45.0,8,2024-03-19,301.3
2024-03-19 04:00:00+00:00,45.9,9,2024-03-19,346.2
2024-03-19 04:30:00+00:00,42.5,10,2024-03-19,500.85
2024-03-19 05:00:00+00:00,52.0,11,2024-03-19,454.2
2024-03-19 05:30:00+00:00,64.9,12,2024-03-19,468.4
2024-03-19 06:00:00+00:00,72.0,13,2024-03-19,627.1
2024-03-19 06:30:00+00:00,87.8,14,2024-03-19,780.6
2024-03-19 07:00:00+00:00,66.6,15,2024-03-19,506.65
2024-03-19 07:30:00+00:00,83.7,16,2024-03-19,603.5
2024-03-19 08:00:00+00:00,64.0,17,2024-03-19,739.5
2024-03-19 08:30:00+00:00,68.0,18,2024-03-19,641.75
2024-03-19 09:00:00+00:00,66.0,19,2024-03-19,650.3
2024-03-19 09:30:00+00:00,66.0,20,2024-03-19,641.8
2024-03-19 10:00:00+00:00,61.45,21,2024-03-19,591.3
2024-03-19 10:30:00+00:00,61.8,22,2024-03-19,517.75
2024-03-19 11:00:00+00:00,63.0,23,2024-03-19,543.7
2024-03-19 11:30:00+00:00,63.0,24,2024-03-19,523.2
2024-03-19 12:00:00+00:00,68.3,25,2024-03-19,459.15
2024-03-19 12:30:00+00:00,68.0,26,2024-03-19,476.5
2024-03-19 13:00:00+00:00,76.0,27,2024-03-19,508.4
2024-03-19 13:30:00+00:00,66.0,28,2024-03-19,617.25
2024-03-19 14:00:00+00:00,68.0,29,2024-03-19,604.8
2024-03-19 14:30:00+00:00,65.4,30,2024-03-19,830.2
2024-03-19 15:00:00+00:00,66.0,31,2024-03-19,723.45
2024-03-19 15:30:00+00:00,67.02,32,2024-03-19,836.0
2024-03-19 16:00:00+00:00,79.0,33,2024-03-19,1000.3
2024-03-19 16:30:00+00:00,79.4,34,2024-03-19,926.8
2024-03-19 17:00:00+00:00,89.6,35,2024-03-19,713.3
2024-03-19 17:30:00+00:00,98.0,36,2024-03-19,733.4
2024-03-19 18:00:00+00:00,107.1,37,2024-03-19,750.45
2024-03-19 18:30:00+00:00,110.62,38,2024-03-19,726.9
2024-03-19 19:00:00+00:00,102.1,39,2024-03-19,737.95
2024-03-19 19:30:00+00:00,90.2,40,2024-03-19,704.4
2024-03-19 20:00:00+00:00,88.7,41,2024-03-19,618.45
2024-03-19 20:30:00+00:00,71.0,42,2024-03-19,523.85
2024-03-19 21:00:00+00:00,88.0,43,2024-03-19,619.0
2024-03-19 21:30:00+00:00,71.5,44,2024-03-19,484.35
2024-03-19 22:00:00+00:00,77.0,45,2024-03-19,682.9
2024-03-19 22:30:00+00:00,66.7,46,2024-03-19,520.15
2024-03-19 23:00:00+00:00,70.1,47,2024-03-20,776.8
2024-03-19 23:30:00+00:00,70.0,48,2024-03-20,801.0
2024-03-20 00:00:00+00:00,66.0,1,2024-03-20,735.05
2024-03-20 00:30:00+00:00,73.75,2,2024-03-20,652.45
2024-03-20 01:00:00+00:00,72.8,3,2024-03-20,686.8
2024-03-20 01:30:00+00:00,65.5,4,2024-03-20,767.65
2024-03-20 02:00:00+00:00,63.7,5,2024-03-20,829.1
2024-03-20 02:30:00+00:00,63.0,6,2024-03-20,856.7
2024-03-20 03:00:00+00:00,63.6,7,2024-03-20,646.95
2024-03-20 03:30:00+00:00,60.0,8,2024-03-20,679.7
2024-03-20 04:00:00+00:00,64.1,9,2024-03-20,725.5
2024-03-20 04:30:00+00:00,63.9,10,2024-03-20,672.2
2024-03-20 05:00:00+00:00,72.0,11,2024-03-20,592.1
2024-03-20 05:30:00+00:00,66.0,12,2024-03-20,918.45
2024-03-20 06:00:00+00:00,85.0,13,2024-03-20,743.5
2024-03-20 06:30:00+00:00,100.0,14,2024-03-20,710.45
2024-03-20 07:00:00+00:00,73.5,15,2024-03-20,442.75
2024-03-20 07:30:00+00:00,85.63,16,2024-03-20,440.05
2024-03-20 08:00:00+00:00,83.2,17,2024-03-20,383.15
2024-03-20 08:30:00+00:00,83.2,18,2024-03-20,362.4
2024-03-20 09:00:00+00:00,89.9,19,2024-03-20,405.45
2024-03-20 09:30:00+00:00,85.3,20,2024-03-20,382.9
2024-03-20 10:00:00+00:00,82.7,21,2024-03-20,383.35
2024-03-20 10:30:00+00:00,81.9,22,2024-03-20,336.95
2024-03-20 11:00:00+00:00,78.0,23,2024-03-20,356.9
2024-03-20 11:30:00+00:00,73.0,24,2024-03-20,366.6
2024-03-20 12:00:00+00:00,72.5,25,2024-03-20,362.7
2024-03-20 12:30:00+00:00,70.0,26,2024-03-20,407.05
2024-03-20 13:00:00+00:00,68.4,27,2024-03-20,498.4
2024-03-20 13:30:00+00:00,68.0,28,2024-03-20,483.85
2024-03-20 14:00:00+00:00,68.9,29,2024-03-20,518.5
2024-03-20 14:30:00+00:00,69.2,30,2024-03-20,548.35
2024-03-20 15:00:00+00:00,80.0,31,2024-03-20,687.45
2024-03-20 15:30:00+00:00,75.0,32,2024-03-20,1007.7
2024-03-20 16:00:00+00:00,80.88,33,2024-03-20,614.3
2024-03-20 16:30:00+00:00,88.0,34,2024-03-20,662.45
2024-03-20 17:00:00+00:00,108.8,35,2024-03-20,701.65
2024-03-20 17:30:00+00:00,118.0,36,2024-03-20,982.55
2024-03-20 18:00:00+00:00,120.0,37,2024-03-20,808.55
2024-03-20 18:30:00+00:00,132.0,38,2024-03-20,888.25
2024-03-20 19:00:00+00:00,108.9,39,2024-03-20,732.65
2024-03-20 19:30:00+00:00,95.3,40,2024-03-20,500.9
2024-03-20 20:00:00+00:00,83.2,41,2024-03-20,703.45
2024-03-20 20:30:00+00:00,68.48,42,2024-03-20,616.4
2024-03-20 21:00:00+00:00,75.0,43,2024-03-20,767.65
2024-03-20 21:30:00+00:00,76.0,44,2024-03-20,519.15
2024-03-20 22:00:00+00:00,79.0,45,2024-03-20,577.8
2024-03-20 22:30:00+00:00,65.1,46,2024-03-20,473.15
2024-03-20 23:00:00+00:00,70.0,47,2024-03-21,746.95
2024-03-20 23:30:00+00:00,76.0,48,2024-03-21,510.7
2024-03-21 00:00:00+00:00,67.2,1,2024-03-21,507.1
2024-03-21 00:30:00+00:00,79.25,2,2024-03-21,461.25
2024-03-21 01:00:00+00:00,75.2,3,2024-03-21,357.9
2024-03-21 01:30:00+00:00,67.9,4,2024-03-21,337.7
2024-03-21 02:00:00+00:00,62.4,5,2024-03-21,293.1
2024-03-21 02:30:00+00:00,61.0,6,2024-03-21,318.85
2024-03-21 03:00:00+00:00,60.4,7,2024-03-21,291.0
2024-03-21 03:30:00+00:00,57.9,8,2024-03-21,294.4
2024-03-21 04:00:00+00:00,59.6,9,2024-03-21,341.85
2024-03-21 04:30:00+00:00,55.0,10,2024-03-21,355.15
2024-03-21 05:00:00+00:00,67.0,11,2024-03-21,535.3
2024-03-21 05:30:00+00:00,69.2,12,2024-03-21,643.9
2024-03-21 06:00:00+00:00,79.5,13,2024-03-21,853.3
2024-03-21 06:30:00+00:00,93.0,14,2024-03-21,841.3
2024-03-21 07:00:00+00:00,76.1,15,2024-03-21,402.75
2024-03-21 07:30:00+00:00,86.3,16,2024-03-21,454.0
2024-03-21 08:00:00+00:00,68.8,17,2024-03-21,399.1
2024-03-21 08:30:00+00:00,69.0,18,2024-03-21,378.15
2024-03-21 09:00:00+00:00,67.8,19,2024-03-21,321.65
2024-03-21 09:30:00+00:00,66.4,20,2024-03-21,398.15
2024-03-21 10:00:00+00:00,66.4,21,2024-03-21,332.75
2024-03-21 10:30:00+00:00,64.16,22,2024-03-21,459.95
2024-03-21 11:00:00+00:00,60.0,23,2024-03-21,310.25
2024-03-21 11:30:00+00:00,56.0,24,2024-03-21,335.95
2024-03-21 12:00:00+00:00,50.0,25,2024-03-21,415.7
2024-03-21 12:30:00+00:00,50.0,26,2024-03-21,419.35
2024-03-21 13:00:00+00:00,56.0,27,2024-03-21,379.7
2024-03-21 13:30:00+00:00,48.0,28,2024-03-21,427.85
2024-03-21 14:00:00+00:00,53.1,29,2024-03-21,448.6
2024-03-21 14:30:00+00:00,48.0,30,2024-03-21,483.15
2024-03-21 15:00:00+00:00,54.0,31,2024-03-21,504.15
2024-03-21 15:30:00+00:00,57.9,32,2024-03-21,421.65
2024-03-21 16:00:00+00:00,60.2,33,2024-03-21,619.0
2024-03-21 16:30:00+00:00,65.9,34,2024-03-21,629.35
2024-03-21 17:00:00+00:00,72.0,35,2024-03-21,720.55
2024-03-21 17:30:00+00:00,86.0,36,2024-03-21,843.6
2024-03-21 18:00:00+00:00,97.6,37,2024-03-21,802.6
2024-03-21 18:30:00+00:00,102.0,38,2024-03-21,878.95
2024-03-21 19:00:00+00:00,81.0,39,2024-03-21,1078.2
2024-03-21 19:30:00+00:00,70.3,40,2024-03-21,905.9
2024-03-21 20:00:00+00:00,69.4,41,2024-03-21,817.05
2024-03-21 20:30:00+00:00,58.0,42,2024-03-21,683.45
2024-03-21 21:00:00+00:00,63.6,43,2024-03-21,928.55
2024-03-21 21:30:00+00:00,52.5,44,2024-03-21,789.45
2024-03-21 22:00:00+00:00,54.5,45,2024-03-21,639.8
2024-03-21 22:30:00+00:00,30.0,46,2024-03-21,485.05
2024-03-21 23:00:00+00:00,36.0,47,2024-03-22,534.85
2024-03-21 23:30:00+00:00,28.0,48,2024-03-22,402.2
2024-03-22 00:00:00+00:00,29.6,1,2024-03-22,380.65
2024-03-22 00:30:00+00:00,43.0,2,2024-03-22,508.95
2024-03-22 01:00:00+00:00,39.7,3,2024-03-22,442.8
2024-03-22 01:30:00+00:00,33.4,4,2024-03-22,370.2
2024-03-22 02:00:00+00:00,35.3,5,2024-03-22,437.75
2024-03-22 02:30:00+00:00,33.0,6,2024-03-22,390.8
2024-03-22 03:00:00+00:00,30.0,7,2024-03-22,455.9
2024-03-22 03:30:00+00:00,30.0,8,2024-03-22,411.95
2024-03-22 04:00:00+00:00,32.0,9,2024-03-22,445.5
2024-03-22 04:30:00+00:00,32.0,10,2024-03-22,420.2
2024-03-22 05:00:00+00:00,39.0,11,2024-03-22,376.0
2024-03-22 05:30:00+00:00,40.0,12,2024-03-22,506.15
2024-03-22 06:00:00+00:00,49.6,13,2024-03-22,621.35
2024-03-22 06:30:00+00:00,64.6,14,2024-03-22,761.95
2024-03-22 07:00:00+00:00,57.9,15,2024-03-22,501.45
2024-03-22 07:30:00+00:00,64.6,16,2024-03-22,567.5
2024-03-22 08:00:00+00:00,63.2,17,2024-03-22,472.5
2024-03-22 08:30:00+00:00,62.6,18,2024-03-22,494.3
2024-03-22 09:00:00+00:00,64.4,19,2024-03-22,467.9
2024-03-22 09:30:00+00:00,60.0,20,2024-03-22,492.6
2024-03-22 10:00:00+00:00,56.0,21,2024-03-22,367.4
2024-03-22 10:30:00+00:00,53.6,22,2024-03-22,379.35
2024-03-22 11:00:00+00:00,45.0,23,2024-03-22,415.95
2024-03-22 11:30:00+00:00,45.4,24,2024-03-22,381.3
2024-03-22 12:00:00+00:00,50.9,25,2024-03-22,356.65
2024-03-22 12:30:00+00:00,44.0,26,2024-03-22,405.1
2024-03-22 13:00:00+00:00,60.0,27,2024-03-22,828.35
2024-03-22 13:30:00+00:00,54.0,28,2024-03-22,788.75
2024-03-22 14:00:00+00:00,46.75,29,2024-03-22,428.25
2024-03-22 14:30:00+00:00,42.5,30,2024-03-22,484.4
2024-03-22 15:00:00+00:00,40.5,31,2024-03-22,503.25
2024-03-22 15:30:00+00:00,51.6,32,2024-03-22,484.1
2024-03-22 16:00:00+00:00,57.2,33,2024-03-22,722.8
2024-03-22 16:30:00+00:00,60.0,34,2024-03-22,1001.7
2024-03-22 17:00:00+00:00,62.6,35,2024-03-22,827.75
2024-03-22 17:30:00+00:00,73.3,36,2024-03-22,908.15
2024-03-22 18:00:00+00:00,84.0,37,2024-03-22,897.7
2024-03-22 18:30:00+00:00,90.3,38,2024-03-22,955.4
2024-03-22 19:00:00+00:00,86.4,39,2024-03-22,931.15
2024-03-22 19:30:00+00:00,73.9,40,2024-03-22,697.55
2024-03-22 20:00:00+00:00,65.5,41,2024-03-22,993.1
2024-03-22 20:30:00+00:00,52.8,42,2024-03-22,754.5
2024-03-22 21:00:00+00:00,56.0,43,2024-03-22,816.85
2024-03-22 21:30:00+00:00,49.7,44,2024-03-22,501.8
2024-03-22 22:00:00+00:00,45.6,45,2024-03-22,523.8
2024-03-22 22:30:00+00:00,36.0,46,2024-03-22,562.6
2024-03-22 23:00:00+00:00,21.1,47,2024-03-23,643.05
2024-03-22 23:30:00+00:00,6.0,48,2024-03-23,532.55
2024-03-23 00:00:00+00:00,5.0,1,2024-03-23,467.7
2024-03-23 00:30:00+00:00,18.0,2,2024-03-23,424.65
2024-03-23 01:00:00+00:00,9.9,3,2024-03-23,313.75
2024-03-23 01:30:00+00:00,0.0,4,2024-03-23,376.8
2024-03-23 02:00:00+00:00,4.0,5,2024-03-23,323.75
2024-03-23 02:30:00+00:00,1.6,6,2024-03-23,358.15
2024-03-23 03:00:00+00:00,0.1,7,2024-03-23,378.8
2024-03-23 03:30:00+00:00,0.0,8,2024-03-23,424.5
2024-03-23 04:00:00+00:00,2.0,9,2024-03-23,341.45
2024-03-23 04:30:00+00:00,0.0,10,2024-03-23,377.1
2024-03-23 05:00:00+00:00,1.0,11,2024-03-23,408.3
2024-03-23 05:30:00+00:00,4.0,12,2024-03-23,389.0
2024-03-23 06:00:00+00:00,5.0,13,2024-03-23,400.95
2024-03-23 06:30:00+00:00,8.0,14,2024-03-23,461.6
2024-03-23 07:00:00+00:00,5.0,15,2024-03-23,388.6
2024-03-23 07:30:00+00:00,9.3,16,2024-03-23,409.85
2024-03-23 08:00:00+00:00,-3.0,17,2024-03-23,494.3
2024-03-23 08:30:00+00:00,5.3,18,2024-03-23,522.35
2024-03-23 09:00:00+00:00,1.2,19,2024-03-23,550.9
2024-03-23 09:30:00+00:00,1.0,20,2024-03-23,521.35
2024-03-23 10:00:00+00:00,2.2,21,2024-03-23,574.9
2024-03-23 10:30:00+00:00,0.0,22,2024-03-23,578.6
2024-03-23 11:00:00+00:00,0.0,23,2024-03-23,562.05
2024-03-23 11:30:00+00:00,0.0,24,2024-03-23,519.5
2024-03-23 12:00:00+00:00,0.0,25,2024-03-23,602.85
2024-03-23 12:30:00+00:00,0.0,26,2024-03-23,569.05
2024-03-23 13:00:00+00:00,0.0,27,2024-03-23,580.55
2024-03-23 13:30:00+00:00,0.0,28,2024-03-23,617.65
2024-03-23 14:00:00+00:00,0.0,29,2024-03-23,596.1
2024-03-23 14:30:00+00:00,4.0,30,2024-03-23,611.95
2024-03-23 15:00:00+00:00,-2.9,31,2024-03-23,434.6
2024-03-23 15:30:00+00:00,4.0,32,2024-03-23,482.6
2024-03-23 16:00:00+00:00,10.0,33,2024-03-23,735.5
2024-03-23 16:30:00+00:00,42.6,34,2024-03-23,997.3
2024-03-23 17:00:00+00:00,40.5,35,2024-03-23,553.95
2024-03-23 17:30:00+00:00,65.3,36,2024-03-23,679.15
2024-03-23 18:00:00+00:00,54.0,37,2024-03-23,578.4
2024-03-23 18:30:00+00:00,60.2,38,2024-03-23,626.6
2024-03-23 19:00:00+00:00,55.2,39,2024-03-23,617.2
2024-03-23 19:30:00+00:00,44.92,40,2024-03-23,573.15
2024-03-23 20:00:00+00:00,52.0,41,2024-03-23,611.55
2024-03-23 20:30:00+00:00,29.9,42,2024-03-23,497.55
2024-03-23 21:00:00+00:00,44.2,43,2024-03-23,820.25
2024-03-23 21:30:00+00:00,21.77,44,2024-03-23,628.8
2024-03-23 22:00:00+00:00,39.0,45,2024-03-23,680.7
2024-03-23 22:30:00+00:00,9.0,46,2024-03-23,533.95
